Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,invoice_date,delivery_date,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,unit_price_implied,delivery_lag_days,year,month,quarter,year_month,margin_pct,has_customer
58256,72743,398,202,71,2013-12-16,2013-12-17,19,17946,Halloween skull mask (Gray) XL,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,16.666666666666668,True
59629,47188,210,202,135,2013-12-24,2013-12-25,39,18365,The Gu red shirt XML tag t-shirt (White) 4XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,55.55555555555556,True
60148,41497,253,202,132,2013-12-27,2013-12-28,83,18526,The Gu red shirt XML tag t-shirt (White) 7XL,Each,72,18.0,15,1296.0,194.4,684.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,52.77777777777778,True
49988,46997,69,1,141,2013-10-25,2013-10-26,86,15405,The Gu red shirt XML tag t-shirt (White) S,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,10,4,2013-10-01,61.111111111111114,True
51161,41398,52,1,142,2013-11-01,2013-11-02,85,15766,The Gu red shirt XML tag t-shirt (White) XS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
52204,91372,201,1,144,2013-11-08,2013-11-09,84,16094,The Gu red shirt XML tag t-shirt (White) 3XS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
53481,46997,69,1,139,2013-11-15,2013-11-16,19,16468,The Gu red shirt XML tag t-shirt (White) L,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
53888,91372,201,1,141,2013-11-18,2013-11-19,74,16590,The Gu red shirt XML tag t-shirt (White) S,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
53961,89325,44,1,128,2013-11-19,2013-11-20,83,16614,The Gu red shirt XML tag t-shirt (Black) S,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
55139,72782,142,1,139,2013-11-26,2013-11-27,86,16975,The Gu red shirt XML tag t-shirt (White) L,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,11,4,2013-11-01,61.111111111111114,True
57255,89450,20,1,73,2013-12-07,2013-12-08,81,17627,Halloween skull mask (Gray) M,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,16.666666666666668,True
57739,47005,197,1,122,2013-12-11,2013-12-12,83,17778,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,55.55555555555556,True
57877,48778,25,1,132,2013-12-12,2013-12-13,91,17825,The Gu red shirt XML tag t-shirt (White) 7XL,Each,72,18.0,15,1296.0,194.4,684.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,52.77777777777778,True
59866,89450,20,1,130,2013-12-25,2013-12-26,81,18439,The Gu red shirt XML tag t-shirt (Black) XXS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2013,12,4,2013-12-01,61.111111111111114,True
50152,72760,23,1,101,2013-10-25,2013-10-26,84,15454,Dinosaur battery-powered slippers (Green) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
51574,72808,19,1,101,2013-11-04,2013-11-05,83,15899,Dinosaur battery-powered slippers (Green) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
52169,91372,201,1,86,2013-11-08,2013-11-09,81,16084,Animal with big feet slippers (Brown) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53642,40659,107,1,96,2013-11-18,2013-11-19,86,16522,Ogre battery-powered slippers (Green) L,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53987,90082,37,1,85,2013-11-19,2013-11-20,91,16621,Animal with big feet slippers (Brown) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
55324,66011,180,1,98,2013-11-26,2013-11-27,81,17030,Ogre battery-powered slippers (Green) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
56805,47626,109,1,210,2013-12-04,2013-12-05,91,17484,USB food flash drive - chocolate bar,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
58472,47626,109,1,93,2013-12-17,2013-12-18,86,18015,Plush shark slippers (Gray) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
59232,66094,136,1,100,2013-12-21,2013-12-22,94,18245,Dinosaur battery-powered slippers (Green) L,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
49353,66109,163,1,94,2013-10-22,2013-10-23,74,15214,Plush shark slippers (Gray) S,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
49716,66094,136,1,211,2013-10-24,2013-10-25,19,15324,USB food flash drive - banana,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
49755,91372,201,1,89,2013-10-24,2013-10-25,39,15335,Furry gorilla with big eyes slippers (Black) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
49911,40550,98,1,210,2013-10-25,2013-10-26,39,15383,USB food flash drive - chocolate bar,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
49954,47644,63,1,17,2013-10-25,2013-10-26,84,15396,Tape dispenser (Black),Each,70,32.0,15,2240.0,336.0,1050.0,2576.0,70,0,11,32.0,1.0,2013,10,4,2013-10-01,46.875,True
49989,46997,69,1,214,2013-10-25,2013-10-26,86,15405,USB food flash drive - hot dog,Each,9,32.0,15,288.0,43.2,180.0,331.2,9,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
50145,47005,197,1,92,2013-10-25,2013-10-26,83,15451,Plush shark slippers (Gray) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50153,72760,23,1,84,2013-10-25,2013-10-26,84,15454,Animal with big feet slippers (Brown) L,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50053,66094,136,1,96,2013-10-25,2013-10-26,83,15425,Ogre battery-powered slippers (Green) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50219,72782,142,1,211,2013-10-26,2013-10-27,74,15475,USB food flash drive - banana,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
50682,72760,23,1,100,2013-10-29,2013-10-30,85,15621,Dinosaur battery-powered slippers (Green) L,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50945,90082,37,1,97,2013-10-30,2013-10-31,39,15701,Ogre battery-powered slippers (Green) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
51175,72808,19,1,213,2013-11-01,2013-11-02,19,15775,USB food flash drive - pizza slice,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
51392,89450,20,1,86,2013-11-02,2013-11-03,86,15842,Animal with big feet slippers (Brown) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
51862,66011,180,1,215,2013-11-06,2013-11-07,86,15989,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
52299,91372,201,1,211,2013-11-08,2013-11-09,81,16120,USB food flash drive - banana,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
52300,91372,201,1,100,2013-11-08,2013-11-09,81,16120,Dinosaur battery-powered slippers (Green) L,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
52224,89325,44,1,95,2013-11-08,2013-11-09,86,16099,Ogre battery-powered slippers (Green) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
52438,91452,43,1,99,2013-11-09,2013-11-10,84,16155,Dinosaur battery-powered slippers (Green) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
52497,66109,163,1,89,2013-11-11,2013-11-12,89,16178,Furry gorilla with big eyes slippers (Black) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
52499,66109,163,1,102,2013-11-11,2013-11-12,89,16178,Dinosaur battery-powered slippers (Green) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
52634,40550,98,1,95,2013-11-12,2013-11-13,81,16218,Ogre battery-powered slippers (Green) XL,Each,9,32.0,15,288.0,43.2,211.5,331.2,9,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
52636,40550,98,1,98,2013-11-12,2013-11-13,81,16218,Ogre battery-powered slippers (Green) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
52820,91452,43,1,214,2013-11-13,2013-11-14,90,16270,USB food flash drive - hot dog,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53139,87556,31,1,97,2013-11-14,2013-11-15,90,16361,Ogre battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53229,91437,48,1,208,2013-11-14,2013-11-15,19,16387,USB food flash drive - donut,Each,4,32.0,15,128.0,19.2,80.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53491,40659,107,1,92,2013-11-15,2013-11-16,83,16471,Plush shark slippers (Gray) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53347,89325,44,1,206,2013-11-15,2013-11-16,19,16427,USB food flash drive - fortune cookie,Each,9,32.0,15,288.0,43.2,180.0,331.2,9,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53353,41398,52,1,87,2013-11-15,2013-11-16,89,16428,Furry gorilla with big eyes slippers (Black) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
53510,91354,78,1,86,2013-11-16,2013-11-17,39,16477,Animal with big feet slippers (Brown) S,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53643,40659,107,1,90,2013-11-18,2013-11-19,86,16522,Furry gorilla with big eyes slippers (Black) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53644,40659,107,1,86,2013-11-18,2013-11-19,86,16522,Animal with big feet slippers (Brown) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53652,72782,142,1,89,2013-11-18,2013-11-19,86,16525,Furry gorilla with big eyes slippers (Black) M,Each,9,32.0,15,288.0,43.2,216.0,331.2,9,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53844,89325,44,1,49,2013-11-18,2013-11-19,74,16578,32 mm Anti static bubble wrap (Blue) 10m,Each,50,32.0,15,1600.0,240.0,800.0,1840.0,50,0,11,32.0,1.0,2013,11,4,2013-11-01,50.0,True
53876,89325,44,1,94,2013-11-18,2013-11-19,83,16587,Plush shark slippers (Gray) S,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53886,91372,201,1,208,2013-11-18,2013-11-19,74,16590,USB food flash drive - donut,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
54104,90082,37,1,102,2013-11-19,2013-11-20,84,16654,Dinosaur battery-powered slippers (Green) S,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
54281,72803,131,1,209,2013-11-20,2013-11-21,86,16710,USB food flash drive - cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
54212,91271,127,1,102,2013-11-20,2013-11-21,81,16691,Dinosaur battery-powered slippers (Green) S,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
55138,72782,142,1,89,2013-11-26,2013-11-27,86,16975,Furry gorilla with big eyes slippers (Black) M,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
55325,66011,180,1,211,2013-11-26,2013-11-27,81,17030,USB food flash drive - banana,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
55359,41500,47,1,94,2013-11-26,2013-11-27,39,17043,Plush shark slippers (Gray) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
55660,46997,69,1,206,2013-11-28,2013-11-29,94,17133,USB food flash drive - fortune cookie,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
55953,66094,136,1,94,2013-11-29,2013-11-30,74,17226,Plush shark slippers (Gray) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
55954,66094,136,1,207,2013-11-29,2013-11-30,74,17226,USB food flash drive - shrimp cocktail,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
56099,66109,163,1,206,2013-12-02,2013-12-03,96,17275,USB food flash drive - fortune cookie,Each,1,32.0,15,32.0,4.8,20.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
56159,91354,78,1,17,2013-12-02,2013-12-03,81,17292,Tape dispenser (Black),Each,60,32.0,15,1920.0,288.0,900.0,2208.0,60,0,11,32.0,1.0,2013,12,4,2013-12-01,46.875,True
56316,40659,107,1,214,2013-12-02,2013-12-03,91,17341,USB food flash drive - hot dog,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
56614,91372,201,1,90,2013-12-03,2013-12-04,94,17430,Furry gorilla with big eyes slippers (Black) S,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
56818,89450,20,1,208,2013-12-04,2013-12-05,19,17488,USB food flash drive - donut,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
56819,89450,20,1,207,2013-12-04,2013-12-05,19,17488,USB food flash drive - shrimp cocktail,Each,4,32.0,15,128.0,19.2,80.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
56828,72803,131,1,213,2013-12-04,2013-12-05,19,17491,USB food flash drive - pizza slice,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
56802,47626,109,1,86,2013-12-04,2013-12-05,91,17484,Animal with big feet slippers (Brown) S,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
56878,87602,176,1,100,2013-12-05,2013-12-06,94,17511,Dinosaur battery-powered slippers (Green) L,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
56943,91354,78,1,206,2013-12-05,2013-12-06,91,17531,USB food flash drive - fortune cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
57252,89450,20,1,95,2013-12-07,2013-12-08,81,17627,Ogre battery-powered slippers (Green) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,True
57300,47626,109,1,94,2013-12-07,2013-12-08,94,17643,Plush shark slippers (Gray) S,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
57864,41398,52,1,100,2013-12-11,2013-12-12,19,17819,Dinosaur battery-powered slippers (Green) L,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
57887,48778,25,1,215,2013-12-12,2013-12-13,19,17830,USB food flash drive - hamburger,Each,9,32.0,15,288.0,43.2,180.0,331.2,9,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
57965,91372,201,1,100,2013-12-12,2013-12-13,91,17853,Dinosaur battery-powered slippers (Green) L,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
57966,91372,201,1,90,2013-12-12,2013-12-13,91,17853,Furry gorilla with big eyes slippers (Black) S,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
58310,91271,127,1,17,2013-12-16,2013-12-17,86,17964,Tape dispenser (Black),Each,40,32.0,15,1280.0,192.0,600.0,1472.0,40,0,11,32.0,1.0,2013,12,4,2013-12-01,46.875,True
58312,91271,127,1,86,2013-12-16,2013-12-17,86,17964,Animal with big feet slippers (Brown) S,Each,1,32.0,15,32.0,4.8,24.0,36.8,1,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
58585,47626,109,1,99,2013-12-17,2013-12-18,97,18048,Dinosaur battery-powered slippers (Green) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,True
58740,66109,163,1,85,2013-12-18,2013-12-19,91,18097,Animal with big feet slippers (Brown) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
58862,89325,44,1,208,2013-12-19,2013-12-20,97,18138,USB food flash drive - donut,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
58864,90082,37,1,98,2013-12-19,2013-12-20,93,18139,Ogre battery-powered slippers (Green) S,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
58865,90082,37,1,209,2013-12-19,2013-12-20,93,18139,USB food flash drive - cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
59168,72803,131,1,85,2013-12-20,2013-12-21,97,18228,Animal with big feet slippers (Brown) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
59543,91330,56,1,209,2013-12-24,2013-12-25,86,18344,USB food flash drive - cookie,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
59544,91330,56,1,88,2013-12-24,2013-12-25,86,18344,Furry gorilla with big eyes slippers (Black) L,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
59623,91271,127,1,87,2013-12-24,2013-12-25,81,18363,Furry gorilla with big eyes slippers (Black) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,12,4,2013-12-01,73.4375,True
59891,40550,98,1,93,2013-12-25,2013-12-26,90,18445,Plush shark slippers (Gray) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
60024,89325,44,1,49,2013-12-26,2013-12-27,94,18486,32 mm Anti static bubble wrap (Blue) 10m,Each,90,32.0,15,2880.0,432.0,1440.0,3312.0,90,0,11,32.0,1.0,2013,12,4,2013-12-01,50.0,True
60188,40600,102,1,101,2013-12-27,2013-12-28,19,18537,Dinosaur battery-powered slippers (Green) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
60189,40600,102,1,100,2013-12-27,2013-12-28,19,18537,Dinosaur battery-powered slippers (Green) L,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,12,4,2013-12-01,75.0,True
60718,40600,102,1,213,2013-12-31,2014-01-01,101,18694,USB food flash drive - pizza slice,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,12,4,2013-12-01,62.5,True
49432,87673,223,202,91,2013-10-22,2013-10-23,84,15235,Plush shark slippers (Gray) XL,Each,3,32.0,15,96.0,14.4,70.5,110.4,3,0,11,32.0,1.0,2013,10,4,2013-10-01,73.4375,True
50623,90111,364,202,209,2013-10-29,2013-10-30,80,15604,USB food flash drive - cookie,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
50563,41497,253,202,89,2013-10-29,2013-10-30,84,15585,Furry gorilla with big eyes slippers (Black) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50590,41466,384,202,17,2013-10-29,2013-10-30,39,15594,Tape dispenser (Black),Each,10,32.0,15,320.0,48.0,150.0,368.0,10,0,11,32.0,1.0,2013,10,4,2013-10-01,46.875,True
50979,40608,274,202,216,2013-10-30,2013-10-31,81,15711,USB food flash drive - sushi roll,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
50895,41497,253,202,92,2013-10-30,2013-10-31,83,15688,Plush shark slippers (Gray) L,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50898,41497,253,202,17,2013-10-30,2013-10-31,83,15688,Tape dispenser (Black),Each,70,32.0,15,2240.0,336.0,1050.0,2576.0,70,0,11,32.0,1.0,2013,10,4,2013-10-01,46.875,True
50846,44370,272,202,17,2013-10-30,2013-10-31,80,15673,Tape dispenser (Black),Each,20,32.0,15,640.0,96.0,300.0,736.0,20,0,11,32.0,1.0,2013,10,4,2013-10-01,46.875,True
50847,44370,272,202,84,2013-10-30,2013-10-31,80,15673,Animal with big feet slippers (Brown) L,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,32.0,1.0,2013,10,4,2013-10-01,75.0,True
50866,87673,223,202,211,2013-10-30,2013-10-31,74,15679,USB food flash drive - banana,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
50867,87673,223,202,206,2013-10-30,2013-10-31,74,15679,USB food flash drive - fortune cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,10,4,2013-10-01,62.5,True
51349,47016,374,202,83,2013-11-02,2013-11-03,39,15826,Animal with big feet slippers (Brown) XL,Each,8,32.0,15,256.0,38.4,188.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
52133,87673,223,202,94,2013-11-07,2013-11-08,39,16071,Plush shark slippers (Gray) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53216,41466,384,202,94,2013-11-14,2013-11-15,39,16383,Plush shark slippers (Gray) S,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53218,41466,384,202,208,2013-11-14,2013-11-15,39,16383,USB food flash drive - donut,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53219,41466,384,202,84,2013-11-14,2013-11-15,39,16383,Animal with big feet slippers (Brown) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53538,44370,272,202,213,2013-11-16,2013-11-17,83,16486,USB food flash drive - pizza slice,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53539,44370,272,202,216,2013-11-16,2013-11-17,83,16486,USB food flash drive - sushi roll,Each,1,32.0,15,32.0,4.8,20.0,36.8,1,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53549,66127,249,202,216,2013-11-16,2013-11-17,89,16490,USB food flash drive - sushi roll,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,62.5,True
53623,41497,253,202,93,2013-11-16,2013-11-17,39,16511,Plush shark slippers (Gray) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
53918,44370,272,202,91,2013-11-18,2013-11-19,86,16600,Plush shark slippers (Gray) XL,Each,2,32.0,15,64.0,9.6,47.0,73.6,2,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
53919,44370,272,202,89,2013-11-18,2013-11-19,86,16600,Furry gorilla with big eyes slippers (Black) M,Each,4,32.0,15,128.0,19.2,96.0,147.2,4,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
54426,87673,223,202,91,2013-11-20,2013-11-21,91,16751,Plush shark slippers (Gray) XL,Each,5,32.0,15,160.0,24.0,117.5,184.0,5,0,11,32.0,1.0,2013,11,4,2013-11-01,73.4375,True
54286,47188,210,202,84,2013-11-20,2013-11-21,90,16712,Animal with big feet slippers (Brown) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,32.0,1.0,2013,11,4,2013-11-01,75.0,True
54460,47673,256,202,49,2013-11-21,2013-11-22,81,16762,32 mm Anti static bubble wrap (Blue) 10m,Each,30,32.0,15,960.0,144.0,480.0,1104.0,30,0,11,32.0,1.0,2013,11,4,2013-11-01,50.0,True
